tileset,metatile_id,behavior,layer_type,tile_0,tile_1,tile_2,tile_3,tile_4,tile_5,tile_6,tile_7
gTileset_Rustboro,294,0,0,33505,33504,33506,33504,0,0,273,274
gTileset_Rustboro,295,0,1,8194,8195,4495,8194,4383,0,8397,0
gTileset_Rustboro,296,0,1,33504,33510,33504,33526,37755,37754,37771,37770
gTileset_Rustboro,297,0,1,8608,8233,8610,8611,37723,37722,37739,37738
gTileset_Rustboro,298,0,1,9257,8609,8612,8613,37723,37722,37739,37738
gTileset_Rustboro,299,0,1,9257,8609,8612,8613,37723,37724,37739,37740
gTileset_Rustboro,300,0,1,33504,33510,33525,33526,37726,0,37742,0
gTileset_Rustboro,301,0,1,33507,33506,33523,33505,0,37754,0,37770
gTileset_Rustboro,302,0,1,12390,12385,12406,12401,21040,21040,21056,21056
gTileset_Rustboro,303,0,1,20744,20760,16839,20744,12384,12385,12400,12401
gTileset_Rustboro,304,0,0,12462,12463,4495,4495,4399,4399,4367,0
gTileset_Rustboro,305,0,0,12462,12463,4495,4495,4399,4399,0,8396
gTileset_Rustboro,306,0,0,12462,12463,4495,4495,4399,4399,8397,0
gTileset_Rustboro,307,16,1,270,270,4382,4382,21109,0,0,0
gTileset_Rustboro,308,16,1,270,270,4382,4382,0,22133,0,0
gTileset_Rustboro,309,21,1,16838,16841,16839,16838,0,8753,0,0
gTileset_Rustboro,310,0,1,12390,12385,12406,12401,21056,21056,21072,21072
gTileset_Rustboro,311,0,1,8194,8195,8195,37773,37754,37722,37770,8396
gTileset_Rustboro,312,0,1,33505,33504,33506,33504,768,41729,41744,41745
gTileset_Rustboro,313,0,1,33505,33504,33506,33504,41730,42754,41920,41921
gTileset_Rustboro,314,0,1,33505,33504,33506,33504,42753,1792,42769,42768
gTileset_Rustboro,315,0,1,8194,12417,8195,12433,12416,12417,12432,8396
gTileset_Rustboro,316,0,1,12420,8195,12436,8194,12420,12421,8397,12437
gTileset_Rustboro,317,21,1,16838,16839,16839,16838,0,21040,0,21056
gTileset_Rustboro,318,0,1,8194,8195,37774,37773,37723,37722,37739,8396
gTileset_Rustboro,319,0,1,8194,8195,37774,37773,37723,37722,8397,37738
gTileset_Rustboro,320,0,1,33505,33504,33506,33504,41731,41732,41747,41748
gTileset_Rustboro,321,0,1,33505,33504,33506,33504,41922,41923,41749,42773
gTileset_Rustboro,322,0,1,33505,45792,33506,45792,42756,42755,42772,42771
gTileset_Rustboro,323,0,1,4382,4382,4382,4382,12605,12605,12621,12621
gTileset_Rustboro,324,43,1,4382,4382,270,270,45616,45616,45632,45632
gTileset_Rustboro,325,21,1,16838,16841,16839,16840,0,21056,0,21072
gTileset_Rustboro,326,43,1,270,270,270,270,45671,45672,45669,45672
gTileset_Rustboro,327,43,1,270,270,270,270,45672,45673,45672,45670
gTileset_Rustboro,328,0,1,33505,33504,33505,33504,41734,41735,790,41751
gTileset_Rustboro,329,0,1,33505,33504,45794,45792,41736,42760,41752,42776
gTileset_Rustboro,330,0,1,45793,45792,45794,33504,42759,42758,42775,1814
gTileset_Rustboro,331,0,1,12621,12621,12604,12604,12621,12621,12604,12604
gTileset_Rustboro,332,43,1,270,270,270,270,45632,45632,45648,45648
gTileset_Rustboro,333,16,1,270,270,4382,4382,8769,8769,0,0
gTileset_Rustboro,334,43,1,270,270,270,270,45671,45672,45671,45672
gTileset_Rustboro,335,43,1,270,270,270,270,45672,45673,45672,45673
gTileset_Rustboro,336,43,1,12440,12441,270,270,45671,45672,45671,45672
gTileset_Rustboro,337,43,1,12440,12441,270,270,45672,45673,45672,45673
gTileset_Rustboro,338,0,1,33507,33508,33523,33505,37723,37724,37739,37740
gTileset_Rustboro,339,0,1,12458,12459,45602,45619,0,0,45618,0
gTileset_Rustboro,340,0,1,12458,12459,45619,45619,0,0,0,0
gTileset_Rustboro,341,0,1,12458,12459,45619,45604,0,0,0,45620
gTileset_Rustboro,342,0,1,12458,12459,45619,45619,45671,45672,45671,45672
gTileset_Rustboro,343,0,1,12458,12459,45619,45619,45672,45673,45672,45673
gTileset_Rustboro,344,0,0,0,0,0,0,0,0,0,0
gTileset_Rustboro,345,0,0,0,0,0,0,0,0,0,0
gTileset_Rustboro,346,0,0,0,0,0,0,0,0,0,0
gTileset_Rustboro,347,0,1,45651,16841,16841,16840,0,0,0,0
gTileset_Rustboro,348,0,1,16840,16841,16841,16840,0,0,0,0
gTileset_Rustboro,349,0,1,16840,45651,16841,16840,0,0,0,0
gTileset_RustboroGym,0,0,0,0,0,0,0,0,0,0,0
gTileset_RustboroGym,1,0,0,25095,25095,25095,25095,0,0,0,0
gTileset_RustboroGym,2,0,0,25090,25093,25106,25109,0,0,0,0
gTileset_RustboroGym,3,0,0,25090,25091,25106,25107,0,0,0,0
gTileset_RustboroGym,4,0,0,25090,25091,25120,25121,0,0,0,0
gTileset_RustboroGym,5,0,0,25092,25091,25108,25107,0,0,0,0
gTileset_RustboroGym,6,0,0,25128,25129,25144,25145,0,0,0,0
gTileset_RustboroGym,7,0,0,25128,25129,25145,25145,0,0,0,0
gTileset_RustboroGym,8,0,0,25126,25127,25142,25143,0,0,0,0
gTileset_RustboroGym,9,0,0,25096,25097,25112,25113,0,0,0,0
gTileset_RustboroGym,10,0,0,25122,25125,25138,25141,0,0,0,0
gTileset_RustboroGym,11,0,0,25122,25123,25138,25139,0,0,0,0
gTileset_RustboroGym,12,0,0,25122,25123,25138,25139,0,0,0,0
gTileset_RustboroGym,13,0,0,25124,25123,25140,25139,0,0,0,0
gTileset_RustboroGym,14,0,0,26129,26160,26129,26128,1024,1024,1024,1024
gTileset_RustboroGym,15,0,0,25136,25105,25104,25105,0,0,0,0
gTileset_RustboroGym,16,0,0,25096,25097,25142,25143,0,0,0,0
gTileset_RustboroGym,17,0,0,25126,25127,25142,25143,1,2,17,18
gTileset_RustboroGym,18,48,1,25096,25097,25142,25143,25130,25131,25146,25147
gTileset_RustboroGym,19,0,1,25096,25097,25142,25143,25132,25131,25148,25148
gTileset_RustboroGym,20,0,1,25096,25097,25142,25143,25132,25131,25147,25147
gTileset_RustboroGym,21,49,1,25096,25097,25142,25143,25132,25133,25147,25149
gTileset_RustboroGym,22,0,0,25096,25097,25142,25113,0,0,0,0
gTileset_RustboroGym,23,0,0,25126,25097,25142,25113,0,0,0,0
gTileset_RustboroGym,24,101,0,27170,27170,25122,25122,2048,2048,0,0
gTileset_RustboroGym,25,0,1,25096,25097,25112,25113,33,34,49,50
gTileset_RustboroGym,26,0,1,25126,25127,25142,25143,25162,25163,25178,25179
gTileset_RustboroGym,27,0,1,25126,25127,25142,25143,25148,25148,25110,25111
gTileset_RustboroGym,28,0,1,25127,25127,25143,25143,25148,25148,25111,25111
gTileset_RustboroGym,29,0,1,25126,25127,25142,25143,25164,25165,25180,25181
gTileset_RustboroGym,30,0,1,25126,25127,25142,25143,25116,25101,25140,25139
gTileset_RustboroGym,31,0,1,25126,25127,25142,25143,25100,26124,25138,26162
gTileset_RustboroGym,32,0,0,25126,25127,25142,25143,0,0,25098,25099
gTileset_RustboroGym,33,0,0,25126,25127,25142,25143,0,0,25099,26122
gTileset_RustboroGym,34,0,0,25096,25097,25142,25143,0,0,25098,26123
gTileset_RustboroGym,35,0,0,25096,25097,25142,25143,0,0,26123,26122
gTileset_RustboroGym,36,0,1,25126,25127,25142,25143,25163,25164,25179,25180
gTileset_RustboroGym,37,0,0,25096,25097,25112,25143,0,0,0,0
gTileset_RustboroGym,38,0,0,25126,25127,25142,25143,0,0,26123,25099
gTileset_RustboroGym,39,0,0,25096,25097,25142,25143,0,0,26123,25099
gTileset_RustboroGym,40,0,1,25127,25127,25143,25143,25115,26126,25115,26138
gTileset_RustboroGym,41,0,1,25126,25127,25142,25143,25114,25115,25114,25115
gTileset_RustboroGym,42,0,1,25126,25127,25142,25143,26139,26138,26139,26138
gTileset_RustboroGym,43,0,1,25126,25127,25142,25143,25102,25115,25114,25115
gTileset_RustboroGym,44,0,1,25126,25127,25142,25143,25116,25117,25140,25141
gTileset_RustboroGym,45,0,0,25126,25097,25142,25113,0,0,25098,26122
gTileset_RustboroGym,46,0,1,25126,25127,25142,25143,25100,25117,25138,25141
gTileset_RustboroGym,47,0,0,25096,25127,25112,25143,0,0,0,0
gTileset_RustboroGym,48,0,1,25127,25127,25143,25143,25115,26138,25115,26142
gTileset_RustboroGym,49,0,1,25126,25127,25142,25143,25114,26138,25114,26138
gTileset_RustboroGym,50,0,1,25127,25126,25143,25142,25115,26139,25115,26139
gTileset_RustboroGym,51,0,1,25126,25127,25142,25143,25114,25115,25118,25115
gTileset_RustboroGym,52,0,1,25126,25127,25142,25143,25114,26138,25118,26138
gTileset_RustboroGym,53,0,1,25126,25127,25142,25143,25114,26126,25114,26138
gTileset_RustboroGym,54,0,0,25096,25127,25112,25143,0,0,26123,25099
gTileset_RustboroGym,55,0,0,25096,25127,25142,25143,0,0,0,0
gTileset_RusturfTunnel,0,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,1,8,0,25163,25164,25179,25180,4096,4096,4096,4096
gTileset_RusturfTunnel,2,8,0,25091,25092,25107,25108,4096,4096,4096,4096
gTileset_RusturfTunnel,3,0,1,25091,25092,25107,25108,25159,25160,25175,25176
gTileset_RusturfTunnel,4,0,1,25091,25092,25107,25108,25161,25162,25177,25178
gTileset_RusturfTunnel,5,0,1,25118,25118,25118,25118,25089,25090,25105,25106
gTileset_RusturfTunnel,6,0,1,25118,25118,25118,25118,25095,25096,25111,25112
gTileset_RusturfTunnel,7,101,0,25091,25092,25108,25107,4096,4096,4096,4096
gTileset_RusturfTunnel,8,0,1,25163,25164,25179,25180,4096,25120,25120,26162
gTileset_RusturfTunnel,9,8,1,25163,25164,25179,25180,25121,25121,25137,25137
gTileset_RusturfTunnel,10,0,1,25163,25164,25179,25180,25122,4096,25138,25122
gTileset_RusturfTunnel,11,0,0,25134,25134,25134,25123,4096,4096,4096,4096
gTileset_RusturfTunnel,12,0,0,25134,25134,25124,25125,4096,4096,4096,4096
gTileset_RusturfTunnel,13,0,0,25134,25134,25126,25134,4096,4096,4096,4096
gTileset_RusturfTunnel,14,0,0,25091,25092,25107,25108,25099,25100,25115,25116
gTileset_RusturfTunnel,15,0,0,25134,25134,25134,25134,25099,25100,25115,25116
gTileset_RusturfTunnel,16,0,1,25163,25164,25179,25180,26162,26162,26162,26162
gTileset_RusturfTunnel,17,8,1,25118,25118,25118,25118,4096,4096,4096,4096
gTileset_RusturfTunnel,18,0,1,25163,25164,25179,25180,25138,25138,25138,25138
gTileset_RusturfTunnel,19,0,0,25134,25139,25134,25155,4096,4096,4096,4096
gTileset_RusturfTunnel,20,97,0,25140,25141,25156,25157,4096,4096,4096,4096
gTileset_RusturfTunnel,21,0,0,25142,25134,25158,25134,4096,4096,4096,4096
gTileset_RusturfTunnel,22,97,1,25091,25092,25107,25108,25131,25132,25147,25148
gTileset_RusturfTunnel,23,97,1,25091,25092,25107,25108,25131,25132,25147,25148
gTileset_RusturfTunnel,24,0,1,25163,25164,25179,25180,26162,25152,25152,25153
gTileset_RusturfTunnel,25,0,1,25163,25164,25179,25180,25153,25153,25153,25153
gTileset_RusturfTunnel,26,0,1,25163,25164,25179,25180,25154,25138,25153,25154
gTileset_RusturfTunnel,27,0,1,25118,25118,25118,25118,25138,25153,25138,25138
gTileset_RusturfTunnel,28,0,1,25118,26162,26162,25118,25153,26162,26162,26162
gTileset_RusturfTunnel,29,0,0,25129,25134,25129,25134,4096,4096,4096,4096
gTileset_RusturfTunnel,30,0,0,25134,25130,25134,25130,4096,4096,4096,4096
gTileset_RusturfTunnel,31,8,0,25093,25094,25109,25110,4096,4096,4096,4096
gTileset_RusturfTunnel,32,0,1,25118,25118,25118,25118,4096,25120,25120,26162
gTileset_RusturfTunnel,33,50,1,25118,25118,25118,25118,25121,25121,25137,25137
gTileset_RusturfTunnel,34,0,1,25118,25118,25118,25118,25122,4096,25138,25122
gTileset_RusturfTunnel,35,0,1,25121,25121,25137,25137,4096,25120,25120,26162
gTileset_RusturfTunnel,36,0,1,25121,25121,25137,25137,25122,4096,25119,25122
gTileset_RusturfTunnel,37,0,1,25117,25117,25117,25117,4096,25120,25120,26162
gTileset_RusturfTunnel,38,0,1,25119,25119,25119,25119,25122,4096,25119,25122
gTileset_RusturfTunnel,39,97,0,25097,25098,25113,25114,4096,4096,4096,4096
gTileset_RusturfTunnel,40,0,0,25091,25092,25107,25108,4096,25120,25120,26162
gTileset_RusturfTunnel,41,50,0,25091,25092,25107,25108,25121,25121,25137,25137
gTileset_RusturfTunnel,42,0,0,25091,25092,25118,25108,25122,4096,25138,25122
gTileset_RusturfTunnel,43,0,0,25101,25102,25117,25118,4096,4096,4096,4096
gTileset_RusturfTunnel,44,0,0,25102,25103,25118,25119,4096,4096,4096,4096
gTileset_RusturfTunnel,45,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,46,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,47,102,0,25127,25128,25143,25144,4096,4096,4096,4096
gTileset_RusturfTunnel,48,0,0,25118,25118,25118,25118,4096,25120,25120,26162
gTileset_RusturfTunnel,49,50,0,25118,25118,25118,25118,25121,25121,25137,25137
gTileset_RusturfTunnel,50,0,0,25118,25118,25118,25118,25122,4096,25138,25122
gTileset_RusturfTunnel,51,0,1,25118,25118,25118,25118,25120,25121,25136,25137
gTileset_RusturfTunnel,52,0,1,25118,25118,25118,25118,25121,25122,25137,25138
gTileset_RusturfTunnel,53,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,54,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,55,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,56,57,1,25118,25118,25118,25118,25136,4096,25136,4096
gTileset_RusturfTunnel,57,56,1,25118,25118,25118,25118,4096,25138,4096,25138
gTileset_RusturfTunnel,58,57,0,25117,25091,25117,25107,4096,4096,4096,4096
gTileset_RusturfTunnel,59,56,0,25092,25119,25108,25119,4096,4096,4096,4096
gTileset_RusturfTunnel,60,59,1,25118,25118,25118,25118,4096,4096,25153,25153
gTileset_RusturfTunnel,61,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,62,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,63,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,64,63,1,25118,25118,25118,25118,25136,4096,25152,25153
gTileset_RusturfTunnel,65,62,1,25118,25118,25118,25118,4096,25138,25153,25154
gTileset_RusturfTunnel,66,63,0,25117,25091,25133,25134,4096,4096,4096,4096
gTileset_RusturfTunnel,67,62,0,25092,25119,25134,25135,4096,4096,4096,4096
gTileset_RusturfTunnel,68,59,0,25091,25092,25134,25134,4096,4096,4096,4096
gTileset_RusturfTunnel,69,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,70,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,71,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,72,0,1,25118,25118,25118,25137,4096,4096,4096,25154
gTileset_RusturfTunnel,73,0,1,25118,25118,25137,25118,25088,4096,25152,4096
gTileset_RusturfTunnel,74,0,0,25091,25092,25107,25119,4096,4096,4096,4096
gTileset_RusturfTunnel,75,0,0,25091,25092,25117,25108,4096,4096,4096,4096
gTileset_RusturfTunnel,76,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,77,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,78,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,79,0,0,4096,4096,4096,4096,4096,4096,4096,4096
gTileset_RusturfTunnel,80,0,0,25121,25168,25118,25118,4096,4096,4096,4096
gTileset_RusturfTunnel,81,0,0,25169,25170,25118,25118,4096,4096,4096,4096
gTileset_RusturfTunnel,82,0,0,25171,25121,25118,25118,4096,4096,4096,4096
gTileset_SeashoreHouse,0,0,0,0,0,0,0,0,0,0,0
gTileset_SeashoreHouse,1,0,1,25089,25090,25105,25106,0,0,34601,33576
gTileset_SeashoreHouse,2,0,1,25091,25090,25106,25106,0,0,33576,33576
gTileset_SeashoreHouse,3,0,1,26114,26113,26130,26129,0,0,33576,33577
gTileset_SeashoreHouse,4,0,1,25091,25090,25106,25106,0,0,33576,33573
gTileset_SeashoreHouse,5,0,1,25091,25090,25106,25106,0,0,33574,33575
gTileset_SeashoreHouse,6,0,1,25107,25107,25093,25093,33538,33539,33554,33555
gTileset_SeashoreHouse,7,0,1,25107,25107,25093,25093,34563,34562,33556,33557
gTileset_SeashoreHouse,8,0,0,45568,45568,45568,45568,0,0,0,0
gTileset_SeashoreHouse,9,0,0,25109,25107,25092,25093,0,0,0,0
gTileset_SeashoreHouse,10,0,0,25107,25107,25093,25093,0,0,0,0
gTileset_SeashoreHouse,11,0,0,26131,26133,26117,26116,0,0,0,0
gTileset_SeashoreHouse,12,0,0,25107,25107,25093,25093,0,33589,0,0
gTileset_SeashoreHouse,13,0,0,25107,25107,25093,25093,33590,33591,0,0
gTileset_SeashoreHouse,14,0,1,25102,25102,25118,25118,33542,33543,33558,33559
gTileset_SeashoreHouse,15,0,1,25102,25102,25118,25118,33544,33545,34583,34582
gTileset_SeashoreHouse,16,0,1,25118,25118,25118,25118,29451,29452,29467,29468
gTileset_SeashoreHouse,17,0,0,25108,25102,25117,25118,0,0,0,0
gTileset_SeashoreHouse,18,0,1,25102,25102,25118,25118,29440,29441,29456,29457
gTileset_SeashoreHouse,19,0,0,25102,26132,25118,25119,0,0,0,0
gTileset_SeashoreHouse,20,0,0,25101,25102,25117,25115,0,0,0,0
gTileset_SeashoreHouse,21,0,0,25102,25103,25115,25116,0,0,0,0
gTileset_SeashoreHouse,22,101,0,29192,29193,31240,31241,0,0,0,0
gTileset_SeashoreHouse,23,101,0,30217,30216,32265,32264,0,0,0,0
gTileset_SeashoreHouse,24,0,1,25118,25118,25118,25118,29450,29451,29466,29467
gTileset_SeashoreHouse,25,0,1,25118,25118,25118,25118,29452,29453,29468,29469
gTileset_SeashoreHouse,26,0,0,25102,25102,25115,25115,0,0,0,0
gTileset_SeashoreHouse,27,0,0,25118,25118,25115,25115,0,0,0,0
gTileset_SeashoreHouse,28,0,0,25117,25118,25117,25115,0,0,0,0
gTileset_SeashoreHouse,29,0,0,25118,25119,25115,25116,0,0,0,0
gTileset_SeashoreHouse,30,0,0,25102,25102,25118,25115,0,0,0,0
gTileset_SeashoreHouse,31,0,1,25107,25107,25093,25093,29454,29455,29470,29471
gTileset_SeashoreHouse,32,0,1,25117,25118,25117,25118,29450,29451,29466,29467
gTileset_SeashoreHouse,33,0,1,25118,25119,25118,25119,29452,29453,29468,29469
gTileset_SeashoreHouse,34,0,0,25117,25115,25101,25099,0,0,0,0
gTileset_SeashoreHouse,35,0,0,25115,25116,25099,25100,0,0,0,0
gTileset_SeashoreHouse,36,0,0,25115,25115,25099,25099,0,0,0,0
gTileset_SeashoreHouse,37,0,0,25115,25115,25115,25115,0,0,0,0
gTileset_SeashoreHouse,38,0,0,25118,25116,25099,25100,0,0,0,0
gTileset_SeashoreHouse,39,0,1,25102,25102,25118,25118,29472,29473,29488,29489
gTileset_SeashoreHouse,40,0,0,0,0,0,0,0,0,0,0
gTileset_SeashoreHouse,41,0,0,0,0,0,0,0,0,0,0
gTileset_SeashoreHouse,42,0,0,25099,25099,25115,25115,0,0,0,0
gTileset_SeashoreHouse,43,0,0,25102,25102,25118,25118,0,0,0,0
gTileset_SeashoreHouse,44,0,0,25118,25118,25099,25099,0,0,0,0
gTileset_SeashoreHouse,45,0,0,25118,25115,25099,25099,0,0,0,0
gTileset_SeashoreHouse,46,0,1,25091,25090,25106,25106,0,0,33570,33571
gTileset_SeashoreHouse,47,0,1,25091,25090,25106,25106,0,0,33572,33576
gTileset_SeashoreHouse,48,0,0,0,0,0,0,0,0,0,0
gTileset_SeashoreHouse,49,0,0,0,0,0,0,0,0,0,0
gTileset_SeashoreHouse,50,0,0,0,0,0,0,0,0,0,0
gTileset_SeashoreHouse,51,0,0,0,0,0,0,0,0,0,0
gTileset_SeashoreHouse,52,0,0,0,0,0,0,0,0,0,0
gTileset_SeashoreHouse,53,0,0,0,0,0,0,0,0,0,0
gTileset_SeashoreHouse,54,0,1,25107,25107,25093,25093,33586,33587,0,0
gTileset_SeashoreHouse,55,0,1,25107,25107,25093,25093,33588,0,0,0
gTileset_SecretBase,0,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,1,1,0,25090,25091,25106,25107,0,0,0,0
gTileset_SecretBase,2,183,0,25092,25093,25108,25109,0,0,0,0
gTileset_SecretBase,3,1,0,25094,25095,25110,25111,0,0,0,0
gTileset_SecretBase,4,101,0,25124,25125,25140,25141,0,0,0,0
gTileset_SecretBase,5,1,0,25096,25097,25112,25113,0,0,0,0
gTileset_SecretBase,6,1,0,25098,25099,25118,25119,0,0,0,0
gTileset_SecretBase,7,1,0,25100,25101,25116,25117,0,0,0,0
gTileset_SecretBase,8,1,0,45569,45569,45569,45569,0,0,0,0
gTileset_SecretBase,9,1,0,25122,25123,25138,25139,0,0,0,0
gTileset_SecretBase,10,0,0,25124,25125,25140,25141,0,0,0,0
gTileset_SecretBase,11,1,0,25126,25127,25142,25143,0,0,0,0
gTileset_SecretBase,12,1,0,25120,25121,25136,25137,0,0,0,0
gTileset_SecretBase,13,1,0,25128,25129,25144,25145,0,0,0,0
gTileset_SecretBase,14,179,0,25130,25131,25146,25147,0,0,0,0
gTileset_SecretBase,15,1,0,25132,25133,25148,25149,0,0,0,0
gTileset_SecretBase,16,1,0,25102,25103,25118,25119,0,0,0,0
gTileset_SecretBase,17,1,0,25134,25135,25118,25119,0,0,0,0
gTileset_SecretBase,18,1,0,25098,25099,25118,25119,0,0,0,0
gTileset_SecretBase,19,1,0,25150,25151,25118,25119,0,0,0,0
gTileset_SecretBase,20,178,0,25130,25131,25146,25147,0,0,0,0
gTileset_SecretBase,21,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,22,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,23,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,24,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,25,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,26,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,27,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,28,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,29,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,30,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,31,0,0,0,0,0,0,0,0,0,0
gTileset_SecretBase,32,176,1,25124,25125,25140,25141,16448,16449,16464,16465
gTileset_SecretBase,33,177,1,25124,25125,25140,25141,16448,16449,16464,16465
gTileset_SecretBase,34,194,1,25124,25125,25140,25141,16654,16655,16670,16671
gTileset_SecretBase,35,194,1,25124,25125,25140,25141,16686,16687,16702,16703
gTileset_SecretBase,36,176,1,25124,25125,25140,25141,16782,16783,16798,16799
gTileset_SecretBase,37,181,1,25124,25125,25124,25125,8399,9423,8415,9439
gTileset_SecretBase,38,181,1,25124,25125,25124,25125,12495,13519,12511,13535
gTileset_SecretBase,39,181,1,25124,25125,25124,25125,16591,17615,16607,17631
gTileset_SecretBase,40,184,1,25124,25125,25140,25141,20839,20840,20855,20856
gTileset_SecretBase,41,180,1,25124,25125,25140,25141,20841,20842,20857,20858
gTileset_SecretBase,42,180,1,25124,25125,25140,25141,20931,20932,20933,20934
gTileset_SecretBase,43,180,1,25124,25125,25140,25141,20935,20936,20937,20938
gTileset_SecretBase,44,185,1,25124,25125,25140,25141,20779,21803,20795,21819
gTileset_SecretBase,45,185,1,25124,25125,25140,25141,8431,9455,8447,9471
gTileset_SecretBase,46,185,1,25124,25125,25140,25141,12527,13551,12543,13567
gTileset_SecretBase,47,185,1,25124,25125,25140,25141,16623,17647,16639,17663
gTileset_SecretBase,48,180,0,25124,25125,25140,25114,8328,8323,8344,8339
gTileset_SecretBase,49,180,0,25114,25114,25114,25114,8324,8325,8340,8341
gTileset_SecretBase,50,180,0,25124,25125,25114,25141,8326,9352,8342,9368
gTileset_SecretBase,51,185,1,25124,25125,25140,25141,20747,21771,20763,21787
gTileset_SecretBase,52,180,1,25124,25125,25140,25141,22867,22868,22851,22852
gTileset_SecretBase,53,53,1,25124,25125,25140,25141,16521,16522,16843,16844
gTileset_SecretBase,54,52,1,25124,25125,25140,25141,16522,17545,16845,16846
gTileset_SecretBase,55,180,0,25124,25125,25140,25141,20741,20742,20757,20758
gTileset_SecretBase,56,185,1,25124,25114,25140,25114,8343,8355,8343,8371
gTileset_SecretBase,57,180,0,25114,25114,25114,25114,8356,8357,8372,8373
gTileset_SecretBase,58,185,1,25114,25125,25114,25141,8358,9367,8374,9367
gTileset_SecretBase,59,185,1,25124,25125,25140,25141,9384,9383,9400,9399
gTileset_SecretBase,60,180,1,25124,25125,25140,25141,20803,20804,20819,20820
gTileset_SecretBase,61,193,1,25124,25125,25140,25141,16519,17543,16519,17543
gTileset_SecretBase,62,71,1,25124,25125,25140,25141,16711,16712,16711,16712
gTileset_SecretBase,63,190,1,25124,25125,25140,25141,20773,20774,20789,20790
gTileset_SecretBase,64,185,1,25124,25125,25140,25141,8359,8360,8375,8376
gTileset_SecretBase,65,180,0,25115,26139,25154,25154,0,0,0,0
gTileset_SecretBase,66,180,1,25124,25125,25140,25141,16512,16513,16528,16529
gTileset_SecretBase,67,181,1,25124,25125,25140,25141,16514,17538,16530,17554
gTileset_SecretBase,68,180,1,25124,25125,25140,25141,17537,17536,17553,17552
gTileset_SecretBase,69,180,1,25124,25125,25140,25141,12464,12465,12480,12481
gTileset_SecretBase,70,181,1,25124,25125,25140,25141,12466,13490,12482,13506
gTileset_SecretBase,71,180,1,25124,25125,25140,25141,13489,0,13505,13504
gTileset_SecretBase,72,180,0,25124,25125,25140,25114,16520,16515,16536,16531
gTileset_SecretBase,73,180,0,25114,25114,25114,25114,16516,16517,16532,16533
gTileset_SecretBase,74,181,1,25124,25125,25140,25141,16544,16545,18592,18593
gTileset_SecretBase,75,195,1,25124,25125,25140,25141,16546,17570,18594,19618
gTileset_SecretBase,76,181,1,25124,25125,25140,25141,17569,17568,19617,19616
gTileset_SecretBase,77,181,1,25124,25125,25140,25141,12496,12497,14544,14545
gTileset_SecretBase,78,195,1,25124,25125,25140,25141,12498,13522,14546,15570
gTileset_SecretBase,79,181,1,25124,25125,25140,25141,13521,13520,15569,15568
gTileset_SecretBase,80,185,1,25124,25114,25140,25114,16535,16547,16535,16563
gTileset_SecretBase,81,180,0,25114,25114,25114,25114,16548,16549,16564,16565
gTileset_SecretBase,82,180,1,25124,25125,25140,25141,18576,18577,18560,18561
gTileset_SecretBase,83,181,1,25124,25125,25140,25141,18578,19602,18562,19586
gTileset_SecretBase,84,180,1,25124,25125,25140,25141,19601,19600,19585,19584
gTileset_SecretBase,85,180,1,25124,25125,25140,25141,14528,14529,0,14513
gTileset_SecretBase,86,181,1,25124,25125,25140,25141,14530,15554,14514,15538
gTileset_SecretBase,87,180,1,25124,25125,25140,25141,15553,15552,15537,0
gTileset_SecretBase,88,185,1,25124,25125,25140,25141,16551,16552,16567,16568
gTileset_SecretBase,89,180,0,25115,26139,25154,25154,0,0,0,0
gTileset_SecretBase,90,180,1,25124,25125,25140,25141,16608,16609,16624,16625
gTileset_SecretBase,91,181,1,25124,25125,25140,25141,16610,17634,16626,17650
